id,user_id,created_by_name,updated_at,created_at,active,type,event_id,event_at
5331,922,Shelley Williams,2023-10-23 23:30:05,2023-10-23 23:27:57,True,card,58af6994-66fd-42df-be30-5eb4e5db1af0,2023-10-23 23:30:05
5894,552,Edwin Roberts,2023-10-23 23:30:06,2023-10-23 23:30:06,False,card,f20ecbd4-b3d1-4d9e-96be-a7089470ea15,2023-10-23 23:30:06
2216,797,John Patel,2023-10-23 23:16:48,2023-10-23 23:16:48,False,card,10f37250-3cbe-48c1-bdfa-a4bb8a5a2930,2023-10-23 23:16:48
206,210,Jeffrey Keller,2023-10-23 23:10:00,2023-10-23 23:09:37,True,card,0d07a329-6177-46ba-8f3d-4ac369d30217,2023-10-23 23:10:00
981,408,Dr. Amanda Mccullough MD,2023-10-23 23:26:53,2023-10-23 23:12:28,True,card,cbe08c75-08e7-46b3-9095-b9e27428123e,2023-10-23 23:26:53
3047,171,Jennifer Burton,2023-10-23 23:19:50,2023-10-23 23:19:50,False,card,3a1d54a3-54e9-4187-9991-bc7a6bd66b12,2023-10-23 23:19:50
772,5,Ralph Robertson,2023-10-23 23:11:42,2023-10-23 23:11:42,False,card,af9d50be-1ab4-4da0-aaea-3157ff298a2d,2023-10-23 23:11:42
1702,909,Ryan Clark,2023-10-23 23:14:58,2023-10-23 23:14:58,True,card,52bd0f8a-4449-474d-a7af-c66370f6bcd0,2023-10-23 23:14:58
2369,,Lindsay Maddox,2023-10-23 23:17:21,2023-10-23 23:17:21,True,card,40c308b6-28ae-41b9-b388-c35c0ad74d2c,2023-10-23 23:17:21
127,372,Steven Williamson,2023-10-23 23:24:04,2023-10-23 23:09:19,False,card,a7a604f0-42c7-4b16-b0c8-ea4986d117a4,2023-10-23 23:24:04
44,645,Kelsey Alvarez,2023-10-23 23:09:03,2023-10-23 23:08:59,False,card,52e16663-0c33-4bc8-943d-75dd2f09dbce,2023-10-23 23:09:03
4488,557,Calvin Green,2023-10-23 23:24:56,2023-10-23 23:24:56,False,card,b5cce8ea-c610-48b1-92c2-56b02d0fd56d,2023-10-23 23:24:56
1425,823,Robert Rodriguez,2023-10-23 23:28:14,2023-10-23 23:13:58,True,card,1281fd6b-ae0f-4335-b7e8-5c5b838cc57f,2023-10-23 23:28:14
134,,Chad Nicholson,2023-10-23 23:10:51,2023-10-23 23:09:20,False,card,74b21458-3d4f-427d-8f63-0622d87a3006,2023-10-23 23:10:51
1847,122,Kirsten Wallace,2023-10-23 23:16:52,2023-10-23 23:15:26,True,card,c8b1791d-f5aa-421b-a929-aa73c203cabb,2023-10-23 23:16:52
237,247,Morgan Dominguez,2023-10-23 23:13:09,2023-10-23 23:09:43,True,card,146980f1-99e0-4b44-b511-acafdace66b0,2023-10-23 23:13:09
2714,168,Daniel Wiggins,2023-10-23 23:29:34,2023-10-23 23:18:38,False,card,dcbe9469-3c6c-43cc-8511-14053751bd0c,2023-10-23 23:29:34
1336,237,Shawn Park,2023-10-23 23:13:38,2023-10-23 23:13:38,False,card,622032e7-ca62-473a-b3ce-94009b6d8871,2023-10-23 23:13:38
50,644,Michelle Montoya,2023-10-23 23:09:32,2023-10-23 23:09:01,False,card,9e480381-3511-4382-96b4-9aa8ff76f261,2023-10-23 23:09:32
74,811,Barbara Brown,2023-10-23 23:30:15,2023-10-23 23:09:08,True,card,017f63f2-dbb5-4587-b5a7-65638f222654,2023-10-23 23:30:15
724,,Kristina Gonzalez,2023-10-23 23:11:29,2023-10-23 23:11:29,False,card,5d1438c0-0991-40d1-b7f1-e9bce031a791,2023-10-23 23:11:29
136,204,Natalie Jackson,2023-10-23 23:24:43,2023-10-23 23:09:20,True,card,112efb87-be2c-4893-bb75-395559e082f1,2023-10-23 23:24:43
608,340,Jasmine Nguyen,2023-10-23 23:28:16,2023-10-23 23:11:03,False,card,08d27d70-2acf-44ee-9999-897879646efb,2023-10-23 23:28:16
94,669,April Wilson,2023-10-23 23:12:43,2023-10-23 23:09:14,True,card,c79a5381-a946-4d41-8e0b-82fa3b1c0e6e,2023-10-23 23:12:43
382,999,Yolanda Wheeler,2023-10-23 23:12:53,2023-10-23 23:10:14,True,card,07c83430-ab25-4501-9ee6-4d2575be1c3b,2023-10-23 23:12:53
1846,642,Lisa Romero,2023-10-23 23:18:38,2023-10-23 23:15:26,False,card,c029350d-78bd-4388-8c1e-21e85258edc4,2023-10-23 23:18:38
1771,242,Ronald Salazar,2023-10-23 23:17:57,2023-10-23 23:15:12,False,card,608f19f3-8f82-42d1-bf00-e4fca9d15307,2023-10-23 23:17:57
3290,777,Justin Brooks,2023-10-23 23:24:29,2023-10-23 23:20:43,False,card,7e7d64be-7b02-44da-8790-301de89b2f27,2023-10-23 23:24:29
1313,744,Troy Brown,2023-10-23 23:24:27,2023-10-23 23:13:32,False,card,b2401290-6477-4409-8a4b-0a3bb59184d0,2023-10-23 23:24:27
203,650,Andrew Curry,2023-10-23 23:12:30,2023-10-23 23:09:36,True,card,70821632-9c85-4527-80ac-e851abae4509,2023-10-23 23:12:30
5221,275,Leah Medina,2023-10-23 23:29:08,2023-10-23 23:27:31,False,card,9278d9b5-970d-4b90-9e2d-808d75da30a6,2023-10-23 23:29:08
482,941,Chelsea Mcmillan,2023-10-23 23:10:35,2023-10-23 23:10:35,True,card,b38d3d6b-cdf6-4ec2-ab25-7068331115cc,2023-10-23 23:10:35
4349,643,Tim Mcdaniel,2023-10-23 23:24:26,2023-10-23 23:24:26,False,card,31a5d007-18e6-40ac-9ccc-1cb2978ac8d5,2023-10-23 23:24:26
324,233,Troy Baker,2023-10-23 23:26:31,2023-10-23 23:10:00,True,card,f121f6f7-133f-4da7-aecd-897793f20cf5,2023-10-23 23:26:31
840,,Christopher Calhoun,2023-10-23 23:13:20,2023-10-23 23:11:59,False,card,c60182c4-6113-4cdb-bf0b-317aedf01b81,2023-10-23 23:13:20
1121,502,David Buck,2023-10-23 23:12:55,2023-10-23 23:12:55,True,card,e33c7ff9-facf-45b3-8862-5a00a56039e4,2023-10-23 23:12:55
2934,,Andrew Reed,2023-10-23 23:28:02,2023-10-23 23:19:26,True,card,570cf165-7782-446c-82a4-c63e39f3e5a6,2023-10-23 23:28:02
783,666,Michael Martinez,2023-10-23 23:11:46,2023-10-23 23:11:46,True,card,8f887610-b5ac-42cb-9007-62b74038b99a,2023-10-23 23:11:46
3490,,Cristian Ross,2023-10-23 23:21:27,2023-10-23 23:21:27,True,card,8a72f5ae-b0a1-41dd-a9d6-1614b6decd28,2023-10-23 23:21:27
2,210,Jennifer Brooks,2023-10-23 23:12:59,2023-10-23 23:08:50,True,card,18bb6a3b-1ccb-4f0f-96cd-59088d2a2779,2023-10-23 23:12:59
1716,528,Andrea Armstrong,2023-10-23 23:16:34,2023-10-23 23:15:02,False,card,174305d1-79c7-4def-975a-b83082a98290,2023-10-23 23:16:34
4262,113,Heather Willis,2023-10-23 23:24:09,2023-10-23 23:24:09,True,card,e48aba4d-a77c-4b8f-ab32-e9e6ab405203,2023-10-23 23:24:09
3890,183,Robert Herring,2023-10-23 23:22:48,2023-10-23 23:22:48,True,card,a1bfa2f8-b888-44eb-bfc7-f5091e56db40,2023-10-23 23:22:48
4041,307,Kenneth Bailey,2023-10-23 23:23:20,2023-10-23 23:23:20,False,card,e26d4c0a-d4ea-4cb2-8cf6-fedd44f1f89d,2023-10-23 23:23:20
1479,552,Mark Lee,2023-10-23 23:14:09,2023-10-23 23:14:09,True,card,9c704961-2c3a-4605-867b-eb04c4afd180,2023-10-23 23:14:09
4072,588,Maria Dalton,2023-10-23 23:23:27,2023-10-23 23:23:27,False,card,087899d2-1a09-4bcc-8429-b9be82a37da9,2023-10-23 23:23:27
1526,674,Anthony Kelly,2023-10-23 23:14:19,2023-10-23 23:14:19,True,card,a8c6889b-2f20-42e0-9bfd-31d2d8493762,2023-10-23 23:14:19
986,811,Brian Francis,2023-10-23 23:12:30,2023-10-23 23:12:30,False,card,ee8828f6-e4e4-4d97-9bc3-84ebcbe25bab,2023-10-23 23:12:30
152,,Billy Curtis,2023-10-23 23:10:38,2023-10-23 23:09:24,True,card,495fba1b-4ee2-4b09-b870-86d2da630767,2023-10-23 23:10:38
4939,332,Latoya Mitchell,2023-10-23 23:29:44,2023-10-23 23:26:25,False,card,9b11e0d1-0544-4ecb-a527-90020dd0ff45,2023-10-23 23:29:44
4979,143,Andrea White,2023-10-23 23:26:33,2023-10-23 23:26:33,False,card,ede675db-e117-4665-90d3-de550472eab1,2023-10-23 23:26:33
851,382,Christopher Bishop,2023-10-23 23:12:02,2023-10-23 23:12:02,False,card,6bcf820a-1017-45e2-8361-63bbcc1ee4e6,2023-10-23 23:12:02
1408,117,Robert Lloyd,2023-10-23 23:13:55,2023-10-23 23:13:55,True,card,71039749-68f2-476f-834f-312a7c9106b9,2023-10-23 23:13:55
5507,24,David Vaughn,2023-10-23 23:28:40,2023-10-23 23:28:40,False,card,96a4bbc1-c112-4ec3-bfc8-b82684eaeb76,2023-10-23 23:28:40
10,,Nancy Lopez,2023-10-23 23:08:52,2023-10-23 23:08:52,False,card,03904845-9838-4c2f-9656-ab6d5674c3af,2023-10-23 23:08:52
988,701,Dana Simpson,2023-10-23 23:12:30,2023-10-23 23:12:30,True,card,6efacae3-b225-45b5-87a5-fab29a0e9537,2023-10-23 23:12:30
4432,,Melinda Newman,2023-10-23 23:24:42,2023-10-23 23:24:42,True,card,43e7f1ed-0b7c-4959-9c8f-1a9b7174cab7,2023-10-23 23:24:42
331,686,Leah Choi,2023-10-23 23:10:17,2023-10-23 23:10:02,True,card,3a4b154b-dd01-4336-8783-f038bcc53196,2023-10-23 23:10:17
1626,932,Anthony Smith,2023-10-23 23:16:53,2023-10-23 23:14:42,False,card,949e9614-b4ef-47dd-b21f-775ad06d55e8,2023-10-23 23:16:53
1277,339,Alexis Mcneil,2023-10-23 23:29:07,2023-10-23 23:13:26,True,card,1acc05cb-84ba-4c59-a67c-909595523a99,2023-10-23 23:29:07
1128,493,Shelia Roberts,2023-10-23 23:29:31,2023-10-23 23:12:56,True,card,26c18c17-0c7e-49ef-8899-267742590fe0,2023-10-23 23:29:31
2064,873,Brandon Austin,2023-10-23 23:16:12,2023-10-23 23:16:12,False,card,0aa3f146-e821-4f42-8f16-04e564e9eac9,2023-10-23 23:16:12
3316,575,Charles Brown,2023-10-23 23:20:47,2023-10-23 23:20:47,False,card,fd9fa2ba-f4a3-437e-84b6-2deb7800480e,2023-10-23 23:20:47
2124,,Samantha Mcconnell,2023-10-23 23:25:12,2023-10-23 23:16:27,False,card,e0dfdcd2-e566-4f4f-878c-24876b7c622f,2023-10-23 23:25:12
4354,853,Lonnie Powell,2023-10-23 23:24:27,2023-10-23 23:24:27,True,card,a862d5a0-ce85-4a01-ae5a-93be75f72e4b,2023-10-23 23:24:27
4896,608,Amy Moore,2023-10-23 23:27:39,2023-10-23 23:26:15,True,card,a4ed4d99-0362-4b6a-b35e-64a3ec3523b4,2023-10-23 23:27:39
34,695,Carl Martinez,2023-10-23 23:10:28,2023-10-23 23:08:58,True,card,b78fe2df-4aa3-40ae-ba20-d926791a07f9,2023-10-23 23:10:28
59,761,Rachel King,2023-10-23 23:09:46,2023-10-23 23:09:04,True,card,0f07acc9-09ec-4043-a8bc-8dae67ab6a4f,2023-10-23 23:09:46
4056,874,Gary Jones,2023-10-23 23:23:24,2023-10-23 23:23:24,False,card,6de028e4-1c55-47a0-9925-9f894c34737f,2023-10-23 23:23:24
3153,109,Kathryn Rivers,2023-10-23 23:20:12,2023-10-23 23:20:12,False,card,5650fd35-2000-4ac8-aa8d-64cf22ea4439,2023-10-23 23:20:12
922,138,Rebecca Chen DDS,2023-10-23 23:18:04,2023-10-23 23:12:17,True,card,e6368444-5b1a-432d-9844-0f9127e133db,2023-10-23 23:18:04
3150,976,Mathew Garcia,2023-10-23 23:20:12,2023-10-23 23:20:12,False,card,52df0a7b-630e-4624-ab23-637eee9365a7,2023-10-23 23:20:12
3529,282,Linda Keith,2023-10-23 23:21:37,2023-10-23 23:21:37,True,card,28dcc228-0fa4-4e4c-b8c2-03b577b7daed,2023-10-23 23:21:37
10,,Nancy Lopez,2023-10-23 23:15:07,2023-10-23 23:08:52,True,card,2666f8c6-3e01-46e3-bd12-8af9429cc903,2023-10-23 23:15:07
1714,175,Ms. Kristin Patterson,2023-10-23 23:25:31,2023-10-23 23:15:00,True,card,c7946e15-4287-4285-8ef4-44b14f1ab7e1,2023-10-23 23:25:31
126,896,Anthony Bowen,2023-10-23 23:26:08,2023-10-23 23:09:18,False,card,885e4380-92ca-4be2-952e-47f6604816a9,2023-10-23 23:26:08
2050,438,Lisa Delacruz,2023-10-23 23:28:31,2023-10-23 23:16:10,True,card,bb87a732-86a3-48f2-a1b2-1bed5c6d87b4,2023-10-23 23:28:31
4900,683,Courtney Downs,2023-10-23 23:26:16,2023-10-23 23:26:16,True,card,732c111e-1eb3-4a98-9d5f-906b3618a07c,2023-10-23 23:26:16
2306,675,Jessica Heath,2023-10-23 23:17:06,2023-10-23 23:17:06,True,card,07ac21e1-bdea-433d-85fc-cb77269749fc,2023-10-23 23:17:06
1899,947,Edward Pacheco,2023-10-23 23:15:37,2023-10-23 23:15:37,True,card,3064c085-cd06-4c76-a59a-5f47b745f5cb,2023-10-23 23:15:37
4542,424,Robert Davis,2023-10-23 23:25:05,2023-10-23 23:25:05,False,card,999adb74-7047-4cb0-b263-270e287a8f89,2023-10-23 23:25:05
2988,167,James Day,2023-10-23 23:28:41,2023-10-23 23:19:36,True,card,7ba6fb07-dee6-4525-9ed3-66375a33fb64,2023-10-23 23:28:41
2084,453,Justin Morgan,2023-10-23 23:16:19,2023-10-23 23:16:19,False,card,9b26af53-6528-44f8-8210-1266ac32581b,2023-10-23 23:16:19
465,37,Terrance Rowland,2023-10-23 23:13:16,2023-10-23 23:10:32,False,card,a968559e-bb72-4ab2-ac45-0ac83b725cf5,2023-10-23 23:13:16
5175,986,Stephen Watson,2023-10-23 23:27:19,2023-10-23 23:27:19,True,card,1aa701c8-dcd9-4439-af3c-10d1d494f96f,2023-10-23 23:27:19
78,52,Mitchell Wong,2023-10-23 23:09:10,2023-10-23 23:09:10,False,card,27d095a3-9e3e-4cbc-9d3d-aff581afc325,2023-10-23 23:09:10
4701,435,Megan Anderson,2023-10-23 23:25:36,2023-10-23 23:25:36,True,card,cdec6ebb-ca43-4603-936b-f81e6b0eab42,2023-10-23 23:25:36
4463,,Joanne Gray,2023-10-23 23:24:48,2023-10-23 23:24:48,False,card,06f4ddf2-77e5-450c-95b7-4dd3579ad6b5,2023-10-23 23:24:48
945,131,Mariah Green,2023-10-23 23:23:09,2023-10-23 23:12:23,False,card,4ec6d644-9ba7-4ec2-9fe0-af227dd78efb,2023-10-23 23:23:09
3702,138,Ryan Howard,2023-10-23 23:28:03,2023-10-23 23:22:10,True,card,c65e00e3-0d93-4edf-90c0-24b719995124,2023-10-23 23:28:03
3247,582,Kathleen Richardson,2023-10-23 23:25:30,2023-10-23 23:20:33,False,card,65109659-5cd5-45ff-8554-e4143ef50f49,2023-10-23 23:25:30
1651,374,Stacy Long,2023-10-23 23:24:26,2023-10-23 23:14:48,True,card,046efc2b-7743-45db-a5b4-f3bfe5c133d8,2023-10-23 23:24:26
5601,448,Crystal Park,2023-10-23 23:28:59,2023-10-23 23:28:59,False,card,6cfb412c-c5b0-41b4-9138-4cb9c82d66eb,2023-10-23 23:28:59
4278,508,Melanie Jordan,2023-10-23 23:26:07,2023-10-23 23:24:12,True,card,dcdd8107-4f35-4636-8a6d-00c955c9de09,2023-10-23 23:26:07
2121,718,Scott Hood,2023-10-23 23:16:53,2023-10-23 23:16:25,False,card,9a27ba25-cee5-4e83-b885-4b1b690a3e96,2023-10-23 23:16:53
2177,238,Marc Armstrong,2023-10-23 23:28:27,2023-10-23 23:16:40,True,card,37ef9aae-1c3e-446e-ae02-4635d4b1d552,2023-10-23 23:28:27
1890,183,Kristina Archer,2023-10-23 23:27:55,2023-10-23 23:15:35,False,card,2ad6ee52-0b77-4151-9a71-9c422bab37e8,2023-10-23 23:27:55
2591,492,Amanda Holt,2023-10-23 23:18:09,2023-10-23 23:18:09,True,card,642b3014-c888-44ce-942d-55c99ee8adc6,2023-10-23 23:18:09
805,86,Tanner Kramer,2023-10-23 23:12:27,2023-10-23 23:11:51,True,card,98d9da4f-6baa-4f2e-a89b-d1767d44fea0,2023-10-23 23:12:27
382,999,Yolanda Wheeler,2023-10-23 23:10:14,2023-10-23 23:10:14,False,card,88205715-c09e-49b7-8e05-6c87e71b7fe3,2023-10-23 23:10:14
3064,,Jennifer Bennett,2023-10-23 23:24:01,2023-10-23 23:19:53,True,card,4052ff3c-c349-4625-9284-f51d24b016ec,2023-10-23 23:24:01
1389,235,Noah Stark,2023-10-23 23:14:29,2023-10-23 23:13:50,True,card,846dba88-d7e1-47ea-9ad1-a5ccb4ee6f66,2023-10-23 23:14:29
233,667,Michael Clark,2023-10-23 23:10:28,2023-10-23 23:09:41,False,card,711ccbdd-f5b5-4fe4-bbc6-729972ba8d8f,2023-10-23 23:10:28
438,927,Benjamin Sampson,2023-10-23 23:18:14,2023-10-23 23:10:27,False,card,f024808f-9c0a-4b29-8e0d-b9806c7cfd82,2023-10-23 23:18:14
4776,794,John Scott,2023-10-23 23:25:52,2023-10-23 23:25:52,False,card,f362db66-9158-4e92-b24a-76265ff73912,2023-10-23 23:25:52
1673,85,Erica Contreras,2023-10-23 23:14:53,2023-10-23 23:14:53,True,card,c08be0d4-969d-4b48-b7d7-4fb6823be66d,2023-10-23 23:14:53
2826,439,Tracy Whitaker,2023-10-23 23:22:27,2023-10-23 23:18:59,True,card,3d669cdf-2dc8-41b3-92e7-fcb0a6832a76,2023-10-23 23:22:27
1966,914,Lisa Rodriguez,2023-10-23 23:15:49,2023-10-23 23:15:49,False,card,5cab68c0-d276-457e-ba09-04131bda16ae,2023-10-23 23:15:49
1102,361,Alicia Lewis,2023-10-23 23:27:39,2023-10-23 23:12:49,True,card,e593ec44-7efc-4d10-85d5-294010fbcd02,2023-10-23 23:27:39
3137,897,Casey Jenkins,2023-10-23 23:20:08,2023-10-23 23:20:08,False,card,e818bf9c-8c4c-49e8-a3e7-57aa9ac987f9,2023-10-23 23:20:08
164,62,Brian Ramirez,2023-10-23 23:09:26,2023-10-23 23:09:26,True,card,14b0a376-a333-4498-b814-b798e63f9fe9,2023-10-23 23:09:26
196,784,Kevin Simmons,2023-10-23 23:10:55,2023-10-23 23:09:34,False,card,6054160b-c269-47ae-9abd-2fb92e6aa8ab,2023-10-23 23:10:55
2065,596,April Phillips,2023-10-23 23:18:05,2023-10-23 23:16:12,True,card,22e812d1-a3fd-4dfd-b098-de646c5be3d4,2023-10-23 23:18:05
491,130,Raymond Chambers,2023-10-23 23:10:38,2023-10-23 23:10:38,True,card,6a0a9b25-a9e1-4890-9cf2-14d5287c5688,2023-10-23 23:10:38
3720,545,Stacey Carson,2023-10-23 23:25:47,2023-10-23 23:22:13,False,card,72da6059-9d45-46d4-ad06-91ac16c9a5f9,2023-10-23 23:25:47
1611,43,Christopher Dyer,2023-10-23 23:25:39,2023-10-23 23:14:38,False,card,4f5be62b-b625-4976-bd01-ffdd3fd86c13,2023-10-23 23:25:39
2186,,Gregory Odom,2023-10-23 23:16:43,2023-10-23 23:16:43,True,card,e673c52e-0718-4780-9a46-8bf814a448e9,2023-10-23 23:16:43
3285,515,George Mcpherson,2023-10-23 23:21:44,2023-10-23 23:20:42,False,card,06948e1c-ec47-4df7-84a5-bdbeb0b152ba,2023-10-23 23:21:44
4894,295,Michael Lee,2023-10-23 23:26:15,2023-10-23 23:26:15,False,card,4b6441fd-4943-4ef0-9fd7-8305398c6e90,2023-10-23 23:26:15
296,144,Vanessa Horn,2023-10-23 23:15:12,2023-10-23 23:09:54,False,card,52029c6a-6176-4491-a9f3-219bb86404a1,2023-10-23 23:15:12
5059,769,Amanda Velasquez,2023-10-23 23:26:51,2023-10-23 23:26:51,True,card,b375b2d9-b972-4586-a18a-83f40d61c3ca,2023-10-23 23:26:51
313,,Taylor Hess,2023-10-23 23:15:41,2023-10-23 23:09:57,True,card,bc579df4-143c-4c14-a81b-7a948ddf7b52,2023-10-23 23:15:41
1052,461,Pamela Fisher,2023-10-23 23:12:42,2023-10-23 23:12:42,True,card,468a24c3-a4e3-4ddd-9a86-6586d17e68e2,2023-10-23 23:12:42
709,,Carlos Flores,2023-10-23 23:14:48,2023-10-23 23:11:26,False,card,2931f8a2-1227-40d7-8ce7-c4567ae02942,2023-10-23 23:14:48
740,335,Lisa Campbell,2023-10-23 23:22:15,2023-10-23 23:11:33,False,card,f03f571b-1f1a-4e15-b08a-96dc75e81a01,2023-10-23 23:22:15
780,481,Antonio Williams,2023-10-23 23:11:44,2023-10-23 23:11:44,True,card,d327efcc-d70d-4520-89fc-763c5901597e,2023-10-23 23:11:44
2090,953,Melinda Graham,2023-10-23 23:16:21,2023-10-23 23:16:21,False,card,25abf6c6-55df-4402-8cda-e5b23f475a5e,2023-10-23 23:16:21
3137,897,Casey Jenkins,2023-10-23 23:29:20,2023-10-23 23:20:08,False,card,d9c55bd2-788c-40d0-b464-4f97d7d2033e,2023-10-23 23:29:20
414,645,Eugene Green,2023-10-23 23:18:15,2023-10-23 23:10:20,True,card,94204a9c-f5e3-4844-a6f9-86e05c93ec2f,2023-10-23 23:18:15
2908,961,Kimberly Donovan,2023-10-23 23:26:47,2023-10-23 23:19:20,True,card,9a30c3fc-d7a6-46ab-8e61-e0df9a529aea,2023-10-23 23:26:47
472,79,Crystal Schroeder,2023-10-23 23:10:33,2023-10-23 23:10:33,True,card,4dcaa5e2-6f7a-43d9-982c-55e94dd32c03,2023-10-23 23:10:33
1535,823,Robert Clayton,2023-10-23 23:18:07,2023-10-23 23:14:21,True,card,a64ebbf2-23dc-4a11-a02d-ed6380c047ae,2023-10-23 23:18:07
5390,158,Kathleen Lewis,2023-10-23 23:28:11,2023-10-23 23:28:11,True,card,5283c4c7-7cae-497d-818f-5400e22118ca,2023-10-23 23:28:11
1438,,Abigail Mahoney,2023-10-23 23:21:57,2023-10-23 23:14:01,True,card,e2d18439-16de-4811-9922-d9c15cba0dcf,2023-10-23 23:21:57
4115,791,Karen Kelley PhD,2023-10-23 23:23:37,2023-10-23 23:23:37,False,card,f7581b80-ecc1-4a75-af24-badb55048230,2023-10-23 23:23:37
1050,586,Russell Davis,2023-10-23 23:23:20,2023-10-23 23:12:42,False,card,764578e8-2c75-4ecc-bb86-4f0aaf137cce,2023-10-23 23:23:20
384,137,Isaiah Rowe,2023-10-23 23:25:33,2023-10-23 23:10:14,True,card,18a9149d-b16c-4fdf-8068-ebdd5523ad59,2023-10-23 23:25:33
2338,235,Kathy Armstrong,2023-10-23 23:20:14,2023-10-23 23:17:14,True,card,3331af24-767a-4d5f-a4c9-f5f830627802,2023-10-23 23:20:14
4434,757,Trevor Anderson,2023-10-23 23:24:43,2023-10-23 23:24:43,False,card,331b65d8-15a6-493d-b9a2-c39c11594cbe,2023-10-23 23:24:43
3296,441,Anthony Cole,2023-10-23 23:20:44,2023-10-23 23:20:44,True,card,2eb5540c-6bda-49f2-8b61-e8b11a637acb,2023-10-23 23:20:44
845,708,Troy Phelps,2023-10-23 23:16:47,2023-10-23 23:12:00,True,card,0c903510-5453-490d-aa4c-6b5d92c4eb6c,2023-10-23 23:16:47
4465,519,Marcus Austin,2023-10-23 23:24:50,2023-10-23 23:24:50,False,card,e3ad0623-e302-416d-b7d9-b4ae01a11997,2023-10-23 23:24:50
34,695,Carl Martinez,2023-10-23 23:10:19,2023-10-23 23:08:58,True,card,997403f0-9d22-4811-8c3e-a259c6c903ef,2023-10-23 23:10:19
4644,898,Christopher Walsh,2023-10-23 23:25:25,2023-10-23 23:25:25,True,card,bcaa5cae-2983-4f3d-b9d2-9cda290e1cec,2023-10-23 23:25:25
1205,448,James Good,2023-10-23 23:18:14,2023-10-23 23:13:11,True,card,af18555e-911a-41da-b5aa-1f5152c49056,2023-10-23 23:18:14
2351,148,Allen Kelly,2023-10-23 23:24:11,2023-10-23 23:17:18,False,card,58f77600-0bf4-4895-a35c-54d2a51ff8e3,2023-10-23 23:24:11
3030,336,Brian Harvey,2023-10-23 23:19:46,2023-10-23 23:19:46,False,card,1408db0b-a479-46da-827e-a82464625f6a,2023-10-23 23:19:46
3924,855,Adrian Lopez,2023-10-23 23:22:56,2023-10-23 23:22:56,True,card,ffd4ef0a-fcf2-4251-8e71-cca04d2637b1,2023-10-23 23:22:56
1804,107,Mary Gardner,2023-10-23 23:15:17,2023-10-23 23:15:17,False,card,21044a08-0b57-45dd-aa01-f4e382784a70,2023-10-23 23:15:17
1336,237,Shawn Park,2023-10-23 23:22:57,2023-10-23 23:13:38,True,card,751061bf-e7fe-4214-afb7-16e85b60904e,2023-10-23 23:22:57
3,20,Jennifer Armstrong,2023-10-23 23:09:04,2023-10-23 23:08:50,True,card,7fab3f5c-24af-4eda-b0ab-9bea907b1165,2023-10-23 23:09:04
74,811,Barbara Brown,2023-10-23 23:09:08,2023-10-23 23:09:08,False,card,86628d3e-700e-4062-95a3-2b53a56967c0,2023-10-23 23:09:08
649,534,Jacob Wright,2023-10-23 23:22:19,2023-10-23 23:11:12,True,card,952ec01a-7146-4ab0-98c9-7d7cd5433de3,2023-10-23 23:22:19
1096,213,Tiffany Lyons,2023-10-23 23:19:46,2023-10-23 23:12:49,False,card,636321c2-aee7-40a1-b929-28901a665735,2023-10-23 23:19:46
22,586,Abigail Riley,2023-10-23 23:09:17,2023-10-23 23:08:55,True,card,06cab2bb-7136-482f-b66d-10e9731dfb6e,2023-10-23 23:09:17
1002,331,Randall Evans,2023-10-23 23:13:23,2023-10-23 23:12:33,True,card,2bb97f6f-a4a4-4aa0-983a-98b7d7afc087,2023-10-23 23:13:23
1128,493,Shelia Roberts,2023-10-23 23:12:56,2023-10-23 23:12:56,True,card,b0dd2993-76a3-48e3-9573-8ae50e7082e7,2023-10-23 23:12:56
146,867,Allen Wells,2023-10-23 23:09:50,2023-10-23 23:09:23,True,card,9fd8a30f-a38b-4b04-87d0-9f8c61c955b4,2023-10-23 23:09:50
310,486,Tara Lopez MD,2023-10-23 23:09:57,2023-10-23 23:09:57,False,card,bb853b01-9be1-4d85-acd3-6c98f6b5e727,2023-10-23 23:09:57
1617,463,Scott Moore,2023-10-23 23:14:40,2023-10-23 23:14:40,True,card,7afd1ad7-dfd8-4412-af4f-fbebd9a8dcff,2023-10-23 23:14:40
1028,409,Mason Porter DDS,2023-10-23 23:13:40,2023-10-23 23:12:37,True,card,c097bde9-22bd-41b7-a446-ddf6880f8c7b,2023-10-23 23:13:40
50,644,Michelle Montoya,2023-10-23 23:10:49,2023-10-23 23:09:01,True,card,6d8be9a8-b351-49b9-8323-0dbd3d14f541,2023-10-23 23:10:49
2652,,Ray Jimenez,2023-10-23 23:22:32,2023-10-23 23:18:23,True,card,6d93a609-c805-4524-a00a-b7632b4b12f7,2023-10-23 23:22:32
2327,445,James Mccoy,2023-10-23 23:17:11,2023-10-23 23:17:11,False,card,26902146-d504-43f5-afe8-dad8ca21fac8,2023-10-23 23:17:11
1187,357,Derrick Johnson,2023-10-23 23:13:09,2023-10-23 23:13:09,True,card,598b1f1b-5850-4aaa-bfe1-eede7802cec9,2023-10-23 23:13:09
634,209,Andrea Flores,2023-10-23 23:18:39,2023-10-23 23:11:09,False,card,2ea0dfa1-6975-4819-86b1-1061c92d6827,2023-10-23 23:18:39
732,576,Karl Smith,2023-10-23 23:28:47,2023-10-23 23:11:31,False,card,0cedcc87-4a44-4796-add2-a3a950221d6a,2023-10-23 23:28:47
